a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t
-0.689134212,0.174930548,0.18539208,-0.595954241,0.489259013,1.05281294,-0.54055124,-1.083059583,0.393003667,-0.006913505,1.777007439,-1.076604046,,-1.101501283,-0.133739533,-0.09302222,-0.292511759,-1.096940487,,
0.86319522,0.319559622,-1.446222203,-1.435924262,-0.926097093,,1.086075716,0.309378068,-1.290570536,0.330639003,-0.983742219,0.876512469,0.846357388,-1.011964074,1.081486347,0.842756298,-1.102467665,-0.728912433,-0.077686382,0.816311871
1.950783871,-1.311865598,0.003120367,0.482385073,0.475585747,-2.362937782,-0.450278998,1.47188402,0.243707712,-2.164174126,,0.599079102,1.54872148,0.048101644,1.22877845,-0.377397787,-0.120314003,-1.095140955,0.017083938,
-1.636473122,-0.576784188,-1.45795389,0.260707544,-0.067777558,-1.033716767,0.563309473,-0.664850714,1.15476673,-1.526674902,-1.015449979,-1.233092731,-0.788928767,-1.045181249,,-0.177253836,-0.336013801,-1.516188922,-2.424627877,0.507822514
-0.196973741,1.075731132,-0.488498242,,1.548052558,1.647726456,0.059686538,0.071357052,0.87275385,1.08682785,-1.41562136,1.023331396,0.967820271,1.774229298,2.149646432,0.241141502,1.68851017,2.021186052,1.394437012,-0.864043627
-0.731208747,-2.161613624,,0.897687886,-0.467076658,-2.000054781,-0.960536603,1.837115793,0.309651353,,-0.57843433,,,0.058059172,-0.744604761,,-0.295688583,-0.762327897,0.181758687,1.22827096
0.105640836,-2.015041976,1.088010015,2.004860531,0.531114431,-0.909295969,-0.601587094,0.001017089,-0.815565451,0.929737604,0.697590333,-1.005049967,0.207063141,-0.458064724,1.337478123,-0.178116998,0.548814545,-0.447681813,0.596036939,-0.228545811
-2.075613069,0.619539046,-1.929687553,2.122463419,0.631728044,0.677264526,0.846642228,0.306412472,0.051619089,0.68828054,-1.32585019,0.877180116,-2.133014838,-0.008061324,-0.300907891,0.719743622,1.405036952,1.251955812,,-1.877304416
-0.610654426,1.357379977,0.065929978,1.18241799,-0.959233338,,-0.035205427,-0.42032073,0.277280072,1.226173784,-0.708841121,-0.250997042,-0.54791664,-0.236661499,-0.667979835,-0.407972922,-1.214580426,,-1.403439815,2.354044637
0.221536866,-0.611035179,,2.749464548,-0.175357032,-1.585814032,0.983753057,1.108306428,-0.350777227,-1.543455446,,-0.511944103,-0.252618413,-0.120204732,,-0.230507236,0.237375396,0.652332766,0.921900953,-0.982055255
-0.881096137,1.104311109,1.698159473,,2.976112877,0.033299041,,0.22048572,2.337324209,0.217751438,0.354648981,-2.353716697,-1.760477023,-0.082690522,,,2.092110096,0.881495939,0.884406206,0.032045017
-0.776039683,-0.011188231,1.375945949,1.414334422,0.262167254,-0.044453591,0.605091395,-1.024813143,0.597104449,,-0.349698667,-0.174344237,0.349123953,-0.041664014,,0.444452777,-0.812857295,-0.390027299,-1.089842939,-0.736168769
0.072490251,1.619932043,0.655648821,0.208983927,-1.2106384,1.408980678,1.028278162,,-0.836082403,,0.173146218,-0.987189793,-0.050803323,-0.924850359,0.218558744,-1.009590805,-0.830914758,0.160235275,-1.683937848,0.921141725
0.020466427,0.220290449,-1.400581418,1.32001226,-0.089150181,0.184183248,-1.941554992,1.252555629,-1.125267005,-0.352830155,-0.357664471,0.090487011,1.728446927,-0.046702901,-0.267746291,-0.39883287,-0.374963339,-0.411117546,-0.59043004,0.957408978
-1.033940818,-0.726509923,-0.029516131,0.419718931,0.712247174,-1.254918019,-0.245801747,-0.900745318,1.223646275,-1.816581351,0.140371569,-1.888825695,-1.293615791,0.773844865,-0.402385631,-1.365247385,-0.928840504,-0.087870244,,-0.172090376
-1.44456454,0.195207495,-1.196200771,,,-0.380193806,0.645614392,-1.018475051,1.221488029,-1.278379047,-0.476396591,-0.414638389,-0.988254016,0.004041862,0.198089458,-0.930310298,0.081947799,0.547996223,0.185981129,1.389611481
0.260500954,-1.194285285,-0.12331512,-0.466506766,-1.097023458,-1.040982356,-0.22733533,-1.157584601,0.446027635,-0.613082489,0.250940783,-1.776639449,-0.960560369,-1.051881351,-0.720863351,0.791910877,-1.604491404,-1.941676258,-1.597929735,
,1.154767211,,-0.083746037,-0.838164737,0.519970894,0.33580816,0.288053364,-0.396010152,-1.085858627,-1.681856517,-0.405650892,0.403268003,-0.94639046,-1.106858592,-0.212777067,,0.766102734,,0.749376882
0.977844419,0.18623124,-1.964865462,1.368226344,-0.135386211,-1.201829607,-0.564124412,,0.693477456,-1.620388213,0.446217514,0.539016327,-0.815350287,-0.841277535,-0.044769458,-2.005437722,0.606999628,-0.084672731,-1.181334566,1.486173067
,-0.435695188,,1.101800428,0.443963524,-0.615786258,0.005552068,-0.078628814,0.407860459,,0.565536424,0.265728887,-0.510007461,1.518637041,0.304893377,1.48287254,0.345433567,-0.49743922,0.034224777,2.306790447
-1.207570955,-0.321762277,0.237032975,1.422586392,0.379778688,,-2.205901646,,1.616963992,0.368310679,-1.218968224,-2.272715384,-1.287159401,2.865123407,0.021613856,1.135032354,0.910342204,0.485165273,0.136275089,1.292545941
-0.579563316,-0.160561411,-1.089045617,0.358369478,1.220146914,0.437424475,0.908187014,0.341072405,0.285642987,-0.107769697,0.559577305,1.027970678,-0.474725811,1.868626332,-0.03685358,,1.04227157,-0.107261272,-0.399185616,-0.610183388
0.524669794,-1.654221446,-1.122007879,0.01512452,,-0.197672351,-0.737393532,0.465921719,1.663747268,-0.191363263,,1.681747207,1.282303595,,1.588435035,-0.268486137,0.253622729,,-0.025660778,0.690323117
-1.28454747,-0.075128217,0.308783193,1.26177022,0.54206073,-0.524174237,-0.536600165,0.534733318,,-2.799081937,-0.527921544,-0.015583284,-0.507207019,0.392634207,-0.346331891,-0.613641032,0.110054201,-0.261167829,-0.983070308,-0.104740555
0.388322516,1.020090327,,0.81170645,0.98468577,-0.304859103,-0.7348067,0.53733834,0.657398561,-1.226520539,1.370347465,-0.044638783,0.826548076,0.610841477,1.292649975,,1.258625385,0.090083221,,0.384005473
0.883652559,,0.091776358,-0.772433615,-0.391169467,-1.482355867,-1.302659689,1.209011748,-0.721624758,0.55469108,-0.089188442,-0.434503166,2.041643274,-0.190281161,-0.429309366,-0.276065421,,-1.586104685,0.319131186,0.395743769
,0.18199107,-1.761840981,-1.519810119,0.21976219,-1.214658724,0.001081031,-0.458027781,-0.253024688,-1.937957859,,1.167759161,0.934778128,-0.773313285,0.636721369,-0.507876338,1.359541694,1.212911187,0.7909064,0.982811878
-1.108738929,0.548843106,0.049748801,-0.47452477,0.490919555,-0.101131804,-2.393451172,0.240983702,1.446122216,-0.045444254,0.996497103,-0.073787934,-1.593845764,-1.028794304,-0.288683028,-0.305182281,,0.437596198,-0.649477099,-0.914556581
0.212168957,1.808508048,-0.653416743,1.385292151,-0.893300711,2.578026994,-3.055790116,-1.455330827,-0.561862197,2.264370152,0.028862544,1.296761916,-1.339838887,1.408793772,0.748919429,0.645571727,-0.682148357,0.589326025,-0.032208754,0.278548296
1.576186666,-0.233192981,-1.204905626,-0.113361686,1.946405388,0.82256228,1.221988667,0.255108573,0.841669705,0.681983443,0.452740156,0.848979028,-0.321366495,1.788330964,2.294122865,0.615998073,2.282195068,0.760708847,1.33576301,-0.4781825
-0.030088225,0.789370671,-1.323062003,-0.084314507,-0.282479687,0.731443274,-0.215614232,3.302307012,,0.432613285,,-0.04706264,0.493861219,1.161164719,-0.141437538,2.211054332,0.094997028,,,0.312454752
0.605692887,0.391636674,,1.17112844,-1.007398613,0.670328756,0.502502883,0.896463593,-0.58322674,0.663544301,0.818075808,0.636084172,0.048594515,0.540554315,0.290917026,1.112867374,0.574974448,0.304764165,-0.438453542,0.635397105
-0.234967556,-0.528078001,-1.019045795,1.0229958,1.322200135,-0.482654915,-0.413299176,0.838657177,0.317546883,0.437956246,-1.566095785,0.114961943,0.874796689,2.596279259,0.329969057,0.139836593,-0.36315946,-0.486774793,,0.256589225
0.181590013,0.928641086,0.885341984,0.201831967,0.02687462,0.247070841,0.912751596,-0.119438063,-0.309254301,1.945764259,1.108977038,-0.059819252,-0.509576533,-0.038601545,-0.34643853,1.17985904,-0.313494717,-0.006727192,1.262615417,1.090067421
1.59710614,0.872795898,,0.136387735,-0.838673717,1.162748014,-0.296244359,,-0.210692435,1.008050679,1.122143955,1.283856611,0.822701011,-0.82835799,1.187606668,,0.002328299,1.039754642,0.067069352,-1.448997108
,-0.211706499,-0.578635205,1.1352405,-0.854323396,0.763949202,-0.900328542,,-1.202080694,-0.763684513,2.106790213,-0.73545484,-0.52939064,0.133837011,-0.241533991,-0.462465557,-0.329460314,-0.486089001,-0.64097517,
0.007608663,1.029544258,-0.065515428,-1.291770957,0.738366292,1.994812119,-0.131731285,2.602559246,0.705751363,-0.201994562,-0.187926306,-0.094981402,0.517074072,-1.38495475,1.144580769,1.941500961,1.033403803,0.00424171,0.77037096,0.515318851
1.194612852,-1.960015762,0.201035417,-0.350339284,-2.296961038,-1.317613032,1.017605297,-0.083848776,-1.747464933,-1.115512765,-0.807856095,-1.655947562,0.520603728,-0.954310016,-1.323174184,-0.31175408,-2.474812131,-1.035528127,-1.610192208,0.233044166
,1.246971101,0.516831738,,-0.073123807,,0.315974019,0.486583244,-0.291647355,0.627258315,0.10290485,0.627335412,-1.192677128,-1.307009056,,0.792031942,-0.922306773,0.459154577,0.353045693,-1.149430826
0.0481503,-0.000561041,,,-0.674892357,1.024331315,-1.342418278,,-0.669124195,0.064942386,-0.371716058,0.421931043,-1.467022889,0.38376558,-0.120628385,-1.251380782,-1.021651798,0.465024205,-0.737331349,0.318807936
-0.22342951,-2.002589418,,1.981964849,-0.238264363,-1.380388721,1.816220161,0.117762749,-0.269492178,-0.908204769,3.154760263,,-0.255186043,,-0.241390224,0.866592217,,-0.99388351,0.465514666,0.195601435
0.61410438,1.054758275,0.175903378,2.150300787,1.126366796,1.396115508,-0.165640284,-0.495340903,1.054758744,1.011334538,1.553989806,0.535020986,-0.529805299,,-0.436793413,1.158594421,0.786249187,1.723375351,1.066923411,0.771397916
0.665611199,-1.333347812,-0.008387636,0.419284237,-1.511210446,0.038023106,-0.603250492,-0.946852954,-1.585014305,-0.240856847,0.542803431,-0.468369415,0.13072739,-2.632216008,-1.265961849,-0.992893903,-1.414005567,-1.515092658,-1.385776655,0.843789281
0.631294731,1.096348327,0.714217119,-1.305760341,1.333531727,0.281453476,1.368750535,-1.494678771,0.751705503,1.65526615,0.684281835,1.560155667,0.126555621,0.785389872,0.623032108,0.082577925,1.857015012,2.787513115,1.337175435,-0.317847841
-0.228603453,-0.974109537,2.500630328,-0.940695885,2.23554417,0.086751947,0.302728897,0.97971012,1.935660142,,2.583220427,-0.772021095,,1.527256498,0.655077535,-0.0607372,2.849957313,0.21335166,,1.203414178
,0.343752198,-0.276701047,-0.401363704,-0.877525239,1.608678428,0.978398317,1.295675882,-0.793265121,1.510831036,0.303653055,,0.675539483,-1.943680229,0.22605546,0.384042393,,1.133048534,-0.526401932,0.256052267
1.209750442,-1.589574752,-1.252429317,-0.293025568,1.923089914,-2.450643666,-1.741034018,-0.271492047,0.711332713,0.001869953,,1.346792682,0.707213494,0.855354813,2.485333191,-0.569133438,0.821741147,-0.709804564,0.853076699,-0.98612613
-0.253903342,1.587246807,-1.131827546,-0.77691705,1.458600115,1.327869332,0.337151333,-0.336231806,2.265205098,-0.050258499,-1.528463922,1.428383291,0.247437317,0.902081344,1.168291615,,,0.99223687,0.720503504,0.214335473
-0.167328581,-1.465330465,1.405131796,0.743743647,0.3737561,-0.468758303,-1.194277787,0.503136762,-0.314166585,-0.564498963,0.080904993,-2.12618662,0.237114076,1.651637419,-0.356857007,-1.335696322,-0.590067638,-0.276986381,-1.380763898,0.357475531
-1.463551012,1.508722167,,0.786773254,-0.766138021,0.869549437,2.323373515,-0.441272232,-1.041467914,1.059455128,,1.107424544,-0.350355084,-2.263163057,,-0.803925865,-0.772440001,-0.601323069,-2.026164599,-1.157925136
0.80500461,0.812885137,,0.246006736,-0.992351367,0.505307626,-0.213008262,-1.026981958,0.738950597,1.509669264,-1.386308869,,1.399403122,-1.611478575,0.180104284,-0.415451703,-0.492483192,1.497489955,0.567020161,-1.027601034
-0.847005945,0.225967729,,1.819367865,0.873743366,0.25425037,1.904456207,2.709973382,-0.794788305,-0.642488641,-0.328716567,-0.579287971,0.64415485,-0.320712659,-0.021648832,2.266705477,0.312983633,0.472997781,1.429814573,-1.112683262
0.254724311,1.022125626,-0.211434846,,0.455534675,0.776127734,-0.177783907,-1.016480951,-0.701750038,,-1.37324725,0.443513376,0.922559871,0.498417512,1.774320887,0.213251283,0.702796954,1.525992971,-1.204163387,0.36262477
0.274424499,-0.712941602,-1.405991061,,-1.20671181,-0.27912278,-0.935672707,0.203385428,-0.282168727,-0.870594794,-0.796699135,,-0.241007722,-1.7201231,-1.338441561,-1.060547085,,0.179718363,-0.428716343,-1.013707144
0.490813548,-0.651631139,0.364222204,,-0.279309715,-0.357053346,0.36986876,0.220088295,0.475062995,,0.219604562,0.04756254,-0.239938907,-1.40563557,-0.681209336,-1.115104766,0.085100747,0.604279952,0.834270414,-0.459655802
0.409913621,0.079743292,-0.423347768,0.835772118,-1.011059035,0.043281643,-1.936322432,-0.48250781,,0.297863567,0.90170515,1.023420117,-0.380578378,-1.769385231,0.169580508,0.21104508,0.620966539,,-0.927392318,0.607884642
0.26355623,,-0.517779954,0.8694449,1.393524048,-0.179015436,0.741987099,-0.451165278,1.925661288,-0.987931418,1.142357783,-0.115891725,0.108377669,-0.08655784,1.28626382,-1.140518272,,1.038502006,1.156914601,1.349403692
1.115473548,,-0.168491324,1.412515638,1.479635516,0.230337088,0.728445187,-0.008052035,-0.171990358,-0.483636859,,,0.283613843,1.29855058,2.999783159,0.109301919,1.387889956,1.577005504,1.649018314,-0.329066424
-1.436648315,0.204694501,,-1.244319572,-1.160340166,-0.056747058,-1.039916559,-0.995643557,-0.495706481,,0.322490379,-1.206802732,-1.146021232,-2.007295347,,-1.882564171,-0.067506925,0.315775112,-0.446421713,-0.27357792
,-0.894723463,0.476657512,-0.850935309,-0.299942736,-0.904071575,-1.350318615,1.148647751,-0.244356708,-0.511650542,1.10428899,-1.350336653,-0.590093996,0.096537573,0.962098716,-1.087459152,-0.137380831,0.738485186,0.083462418,0.249797306
,-0.018912807,1.184022652,-0.326341176,0.639973383,,-1.339267487,-1.461723493,1.094172941,0.600907999,1.057491304,,-1.158474677,0.199708736,-0.445843733,-0.996594994,-0.256346541,0.474100211,-1.157615602,-0.226439014
,-0.278746208,-1.950056365,-0.366756336,0.715625187,-0.409101122,-0.410002393,0.150720115,0.419853564,-1.49030083,0.114405252,-0.688056923,-0.723596687,-1.168051514,-0.192779629,-1.126565324,-0.400322825,0.234401288,0.187461228,0.374322234
0.86304789,1.402749237,0.224707582,0.06817919,-1.64704216,0.530578862,0.41323606,-0.703229063,,1.042766107,2.284674536,1.438882048,0.452452796,-1.358542988,,0.943420916,-0.623525224,0.962413488,-0.831976596,-0.165553741
-1.228838197,1.083099557,-1.668459636,0.321603194,0.287798052,0.803993097,0.330701863,,-0.685363922,0.380229244,-2.641561201,1.011300632,-2.583896051,0.695468282,0.286295726,,0.172929433,0.046625921,-0.361381471,
-1.944249337,,0.147475586,-0.877761054,-0.666211473,-2.486816377,0.705097869,0.522976981,-1.724804005,-2.516058971,0.571362941,-0.080936334,-2.486020539,-1.767823446,-1.519684286,0.923255065,-1.717718004,-2.215872022,-0.844633361,-0.24858343
-0.895338755,-0.597749684,-0.19527944,1.651615498,-0.468414329,-0.345621173,0.886946902,-0.323055806,-0.247730641,-0.410079253,-0.86314368,-2.144632527,-1.609580863,0.616297209,-1.146108482,-1.895419347,0.743262704,,-0.765949596,-0.856577351
1.539216894,0.580810629,-0.349783503,-0.677211207,0.431783815,1.727543184,0.417349885,2.382566896,0.114785755,1.499650825,-0.360267902,1.177512188,0.118994227,-0.694795521,0.128042659,1.503504527,0.910285079,1.997453767,,0.752652558
-1.609085669,0.676479794,1.161753178,-0.017125231,-0.317508944,0.664432191,0.425397799,-0.517495976,,-0.25984045,1.058048385,-1.914790715,-0.42508513,-0.090754164,-1.93189689,-0.938097964,-0.147353873,0.705473899,-1.116850291,0.817901271
1.812239337,-0.335545818,-1.43207119,0.863578402,1.145575192,0.259280448,-1.746113747,1.064347265,,-0.143358877,-0.072854608,1.792029848,0.561161382,-0.512548805,2.188829044,,-0.580289048,-0.718047927,1.251070729,-0.445928156
0.663192894,-1.070610598,0.551053435,1.721845407,0.039876228,-0.749745147,-1.206073989,0.627223938,-0.651271647,-0.289876562,,-0.166287087,,,0.151281521,-0.262295907,0.560671382,-0.459345738,,2.031237589
0.693730764,0.991406707,0.865954308,-0.029126952,0.172143462,0.444425219,0.519976014,1.041418602,0.085530943,0.834130786,0.356923078,2.031719559,-0.211555291,0.373912691,0.43292556,,0.704130955,1.343085722,,0.169043914
0.540426449,1.061501457,1.413562153,-0.514861366,-0.717935633,1.125649056,-1.508641648,0.191095167,0.169197744,0.605674697,0.499333389,0.522312184,1.018128941,,-0.98902187,0.392169663,0.582175533,2.201679504,0.506747115,0.906288893
1.400575408,0.294833359,-0.15646794,0.488684669,0.342244441,1.378381132,0.997155277,0.992864386,0.963211263,1.373423901,-1.209489232,-0.633523624,1.093559911,0.780244446,,0.605391791,1.038243222,,,0.17656616
0.078528677,1.764122793,0.085624928,0.700665778,,1.363186668,-0.323180989,-0.187320031,-0.265195216,0.32083545,0.733382283,,0.006637453,0.716834735,-0.226280574,-1.661030776,,1.44433728,0.753823797,0.87230609
-0.70168992,-1.05467361,-1.079871134,-0.918466815,,-1.405870345,0.537049453,-0.826573333,-0.014910885,-0.8013885,-1.451078301,,-0.862224471,-0.786975611,0.892073788,-0.419816264,-0.601220611,-1.051901375,,-0.801216513
1.045243966,2.566714446,-0.458992629,-0.148979429,-0.749529039,,-0.418572324,-0.204646874,-2.760294749,-0.237855086,0.404906189,0.818932612,-0.013833078,-0.421173829,,0.043345251,,1.620365167,0.248628894,
0.910166706,0.890806437,1.591579123,-0.930909062,0.37640857,1.666211242,2.54904822,-0.496167371,1.045906782,,-0.619155211,,-0.333313268,-0.958040374,1.690825674,-1.080582409,0.24329905,-0.668448074,-1.274528186,1.180650116
0.1297617,-0.979965502,0.050347433,-0.694736948,2.113283707,-1.152987224,-0.377725977,-1.145553719,0.391758279,-1.3720807,0.586967055,-0.133202538,0.265985311,-0.333202378,0.260424916,-0.210661986,-0.957453007,-1.581350725,-0.415328542,0.401506208
-0.938556144,0.601063776,0.58788809,-0.879979914,0.626816181,1.149917596,0.170739081,-0.39354595,0.123743763,1.399972714,-0.004065017,0.86394422,-1.332902066,0.882697172,,-0.395332813,0.13259694,0.071605101,0.125528997,-1.959919677
0.583995787,-1.323207962,-0.308233614,-0.320411279,-1.504919442,-0.645302225,1.557870748,0.338948944,-1.101737817,0.569151811,,-0.818949666,0.56490303,-2.08485944,-1.23312521,0.290644102,-1.217974517,-1.584606681,-1.194213237,3.373714477
-0.437517828,2.109441899,1.723378526,0.223791969,0.009208348,2.047802895,-0.090993532,,0.537063136,2.080065909,0.498661118,-1.381621639,-0.413380701,0.989554907,-0.099019036,0.816531488,0.709263705,1.998053552,0.673137316,1.087589904
-1.969258794,-0.164897061,1.318440772,-0.740740802,-0.38644264,0.272363293,-1.382959353,-0.595009178,0.322534708,-0.145074378,-1.714603846,0.118492229,-1.31935704,0.964867539,-0.400369623,-0.739616485,-1.471256528,-0.232767731,-1.197561769,0.410157373
